,Unnamed: 0,Produk,Rating,Ulasan,Tanggal,label,Cleaning
1277,1351,Cosmos 16-XDC - Kipas Angin / Stand Fan 16 inch,5,"berfungsi dengan baik ,  pengiriman cepat dan aman dengan menggunakan buble wrap , ulasan lain nanti lagi saya akan ulas",6 bulan lalu,1,berfungsi dengan baik pengiriman cepat dan aman dengan menggunakan buble wrap ulasan lain nanti lagi saya akan ulas
1278,1352,Cosmos CB-282 G - Blender 2 L,5,"barang sesuai seperti di photo lengkap pengirimannya cepat,  semoga tahan lama",6 bulan lalu,1,barang sesuai seperti di photo lengkap pengirimannya cepat semoga tahan lama
1279,1353,Cosmos 16-XDC - Kipas Angin / Stand Fan 16 inch,4,murnya kurang yg panjang jd harus beli sendiri di toko,6 bulan lalu,1,murnya kurang yg panjang jd harus beli sendiri di toko
1280,1354,Cosmos 16-XDC - Kipas Angin / Stand Fan 16 inch,5,mantap,6 bulan lalu,1,mantap
1281,1355,Cosmos CM-1679 - Hand Mixer,1,"boydy barangnya kusam tidak mengkilat sperti barang baru,  entahlah. . .  kya sering kegesek2 pemakaian lama",6 bulan lalu,1,boydy barangnya kusam tidak mengkilat sperti barang baru entahlah kya sering kegesek pemakaian lama
1282,1356,Cosmos CB-282 P - Blender 2 L,5,pengiriman cepat. . d packing rapi,6 bulan lalu,1,pengiriman cepat packing rapi
1283,1357,Cosmos 12 CWF - Kipas Angin Dinding 12 inch,5,ok,6 bulan lalu,1,ok
1284,1358,Cosmos Setrika Ceramic Sole Plate CI-3150 C,5,terbaiklah nyetrika jadi cept hanya saja berat jadi pegelnya berasa belakangan yahhh drpd pegel kelamaan nyetrika,6 bulan lalu,1,terbaiklah nyetrika jadi cept hanya saja berat jadi pegelnya berasa belakangan yahhh drpd pegel kelamaan nyetrika
1285,1359,Cosmos CRJ-1031 - Rice Cooker 0.3 L Mama Suka,5,nasi matang merata 👍 gampang dibersihkan nasinya tahan lama 🍚 mutu terjamin sni ringan tapi kokoh garansi terjamin penjualnya ramah banget packaging aman 🙏 proses pesa. . .  ,6 bulan lalu,1,nasi matang merata gampang dibersihkan nasinya tahan lama mutu terjamin sni ringan tapi kokoh garansi terjamin penjualnya ramah banget packaging aman proses pesa
1286,1360,Cosmos CFP 18 R - Frying Pan 18 cm - TBKRIPS,5,material produk bagus kualitas produk bagus produk original,6 bulan lalu,1,material produk bagus kualitas produk bagus produk original
1287,1361,Cosmos CRJ-3307 GMBORI,5,nasi matang merata 👍 nasinya tahan lama 🍚 gampang dibersihkan mutu terjamin sni garansi terjamin ringan tapi kokoh packaging rapi packaging aman 🙏 penjualnya ramah ban. . .  ,6 bulan lalu,1,nasi matang merata nasinya tahan lama gampang dibersihkan mutu terjamin sni garansi terjamin ringan tapi kokoh packaging rapi packaging aman penjualnya ramah ban
1288,1362,Cosmos Setrika Ceramic Sole Plate CI-3150 C,5,sesuai pesanan 🙏🙏,6 bulan lalu,1,sesuai pesanan
1289,1363,Cosmos CRJ-1031 - Mini Portable Digital Rice Cooker 0.3 L,5,sesuai pesanan 🙏🙏,6 bulan lalu,1,sesuai pesanan
1290,1364,Cosmos Setrika Listrik CI-3110 C,5,barang sampai dalam kondisi baik.  enak banget digunakannya.  enteng.  licin.  recomended 👍,6 bulan lalu,1,barang sampai dalam kondisi baik enak banget digunakannya enteng licin recomended
1291,1365,Cosmos CI-318 - Electric Iron (Non Stick Soleplate),5,"harga bersaing. . .  response kilat. . kemasan pakai buble tebel. . . 
barang original. . .  cepet sampe. . . 

recomended seller !!",6 bulan lalu,1,harga bersaing response kilat kemasan pakai buble tebel barang original cepet sampe recomended seller
1292,1366,Cosmos Harmond CRJ-6288 - Rice Cooker 2 L (Red/Green/Blue),5,"original,  bergaransi,  dan berfungsi dgn baik 👍👍",6 bulan lalu,1,original bergaransi dan berfungsi dgn baik
1293,1367,Cosmos Blenz CB-801 Pink - Blender 1.5 L (Pink),5,berfungsi dengan baik,6 bulan lalu,1,berfungsi dengan baik
1294,1368,Cosmos 007-Pundi - Sarana Penyimpan Beras 7 Kg,5,ok,6 bulan lalu,1,ok
1295,1369,Cosmos 16-XDC - Kipas Angin / Stand Fan 16 inch,5,barang diterima dengan baik.  packing aman dan sesuai deskripsi.  semoga awet seterusnya.  thanks,6 bulan lalu,1,barang diterima dengan baik packing aman dan sesuai deskripsi semoga awet seterusnya thanks
1296,1370,"Cosmos CWD-5603 - Dispenser Hot, Fresh & Cold",5,"sesuai harapan,  pengiriman cepat,  fungsi berjalan baik. ",6 bulan lalu,1,sesuai harapan pengiriman cepat fungsi berjalan baik
1297,1371,COSMOS RICE COOKER  NON STICK CRJ 3012 B candy series ,5,"sesuai harapan 
bagus banget ni,  udah d coba masak nasi matangnya sempurna,  terus ga lengket juga👍🏼 
mantap pokoknya",6 bulan lalu,1,sesuai harapan bagus banget ni udah coba masak nasi matangnya sempurna terus ga lengket juga mantap pokoknya
1298,1372,Cosmos Setrika Non Stick Soleplate CI-3120 N,5,setrikanya ringan & ada garansi 1 tahun,6 bulan lalu,1,setrikanya ringan ada garansi tahun
1299,1373,Cosmos CB-282 P - Blender 2 LJELLY STAR,5,"sesuai dg pesanan
pengiriman cepat sesuai estimasi
semoga awet ya cosmos",6 bulan lalu,1,sesuai dg pesanan pengiriman cepat sesuai estimasi semoga awet ya cosmos
1300,1374,Cosmos CWD-1060 - Mini Portable Dispenser (Hot&Fresh),5,"barang sesuai dg ekspektasi,  berfungsi dg baik,  pengiriman cepat",6 bulan lalu,1,barang sesuai dg ekspektasi berfungsi dg baik pengiriman cepat
1301,1375,Cosmos CB-282 P - Blender 2 LJELLY STAR,5,pisaunya tajam 👍 gampang dipakai proses pesanan cepat,6 bulan lalu,1,pisaunya tajam gampang dipakai proses pesanan cepat
1302,1376,Cosmos CRJ-1001 N - Rice Cooker 0.6 L,5,barang nya bagus dan packing nya ok banget. ,6 bulan lalu,1,barang nya bagus dan packing nya ok banget
1303,1377,Cosmos Setrika Listrik CI-3110 C,5,mantap,6 bulan lalu,1,mantap
1304,1378,Cosmos CRJ-101 N - Rice Cooker 0.6 L,5,"barang ori,  cpt dikrm",6 bulan lalu,1,barang ori cpt dikrm
1305,1379,Cosmos CB-631 HB - 3in1 Hand Blender 500 ml,4,"barang ori,  bubble wrap tebal,  sampai rumah bener bener cepet",6 bulan lalu,1,barang ori bubble wrap tebal sampai rumah bener bener cepet
1306,1380,Cosmos Harmond CRJ-6031 N- Rice Cooker 2 L,3,"pengirimannya mungkin yg harus di perbaiki,  soalnya telat parah",6 bulan lalu,1,pengirimannya mungkin yg harus di perbaiki soalnya telat parah
1307,1381,Cosmos Food Processor FP-323 KUBA NEW PRODUK,5,"paket dipacking rapi dan aman pake bubble,  berfungsi dengan baik,  sesuai ekspektasi,  terima kasih seller",6 bulan lalu,1,paket dipacking rapi dan aman pake bubble berfungsi dengan baik sesuai ekspektasi terima kasih seller
1308,1382,Cosmos Rice Cooker Non Stick CRJ-8228 W - 2.0L,5,cepat sampai packing aman,6 bulan lalu,1,cepat sampai packing aman
1309,1383,Cosmos Rice Cooker Harmond CRJ-6028 G - 1.2L,5,packing mantap buble wrap aman,6 bulan lalu,1,packing mantap buble wrap aman
1310,1384,Cosmos CRJ-3306 - Rice Cooker 1.8 L (Low Watt),5,"bagus,  mantap. ",6 bulan lalu,1,bagus mantap
1311,1385,COSMOS RICE COOKER  NON STICK CRJ 3012 B candy series ,5,"barang ok,   respon penjualnya top packaging rapi ringan tapi kokoh",6 bulan lalu,1,barang ok respon penjualnya top packaging rapi ringan tapi kokoh
1312,1386,Cosmos CB-282 G - Blender 2 L,5,mantap,6 bulan lalu,1,mantap
1313,1387,Cosmos Rice Cooker Harmond CRJ-6028 G - 1.2L,5,"proses lancar,  packing aman di bubblewrap 👍",6 bulan lalu,1,proses lancar packing aman di bubblewrap
1314,1388,Cosmos 16 SKM - Kipas Angin Berdiri 16 inch,5,"cepat sampai,  proses cepat,  barang bagus",6 bulan lalu,1,cepat sampai proses cepat barang bagus
1315,1389,Cosmos Rice Cooker Stainless steel CRJ 9368 2l,2,"pengiriman sdh bayar next day,  aktualnya 3 hari",6 bulan lalu,1,pengiriman sdh bayar next day aktualnya hari
1316,1390,Cosmos Standing  Fan 16 SAE  ( 16 INCH),5,kenapa pesan dikirimnya 24 jam kemudian yaak?,7 bulan lalu,1,kenapa pesan dikirimnya jam kemudian yaak
1317,1391,Cosmos CTL-210 - Ketel Elektrik 1.2 L BLACK,5,kualitas bagus sudah di coba 👍🏻,7 bulan lalu,1,kualitas bagus sudah di coba
1318,1392,Cosmos CRJ-3307 - Rice Cooker 1.8 L Fabelia series Koala,5,alhamdulillah barang bagus,7 bulan lalu,1,alhamdulillah barang bagus
1319,1393,Cosmos Trinity CB-190 - Blender 1.5 L,5,good,7 bulan lalu,1,good
1320,1394,Cosmos Blenz CB-802 - Blender 1.2 L,5,barang bagus . . . .  semoga awet . . . . ,7 bulan lalu,1,barang bagus semoga awet
1321,1395,Cosmos CRJ-323SWG - Rice Cooker 1.8 L (Low Watt),3,sendok nasi tidak bisa masuk kaitannya tidak sesuai,7 bulan lalu,1,sendok nasi tidak bisa masuk kaitannya tidak sesuai
1322,1396,Cosmos CO-9918 - Oven 18 L,4,"barangnya original 👍 packaging rapi proses pesanan cepat desainnya elegan ✨ gampang dipakai,  tapi panasnya kurang mantap ya",7 bulan lalu,1,barangnya original packaging rapi proses pesanan cepat desainnya elegan gampang dipakai tapi panasnya kurang mantap ya
1323,1397,Cosmos 16-SDB - Kipas Angin / Stand Fan 16 inch,5,"barang original dan bagus bgt
sangat puas",7 bulan lalu,1,barang original dan bagus bgt sangat puas
1324,1398,Cosmos Setrika Uap Ceramic Soleplate CI-4910 C,5,"pengirimannya sangat cepat,  baru beli kemarin. .  hari ini sdh sampai barangnya.  kualitas barang jg oke. . ",7 bulan lalu,1,pengirimannya sangat cepat baru beli kemarin hari ini sdh sampai barangnya kualitas barang jg oke
1325,1399,Cosmos ELECTRIC FAN WIF-1803 PSR,5,packaging rapi & aman produk sesuai deskripsi kualitas produk bagus,7 bulan lalu,1,packaging rapi aman produk sesuai deskripsi kualitas produk bagus
1326,1400,Cosmos Setrika Listrik CI-3110 C,5,sesuai deskripsi. . packing aman,7 bulan lalu,1,sesuai deskripsi packing aman
1327,1401,Cosmos ELECTRIC FAN WIF-1803 S,5,baranf ori dan aman 👍🏻,7 bulan lalu,1,baranf ori dan aman
1328,1402,Cosmos CRJ-3307 - Rice Cooker 1.8 L Fabelia series Koala,5,"barang ori ,  bagus",7 bulan lalu,1,barang ori bagus
1329,1403,Cosmos Setrika Non Stick Soleplate CI-3120 N,5,. . . . ,7 bulan lalu,1,
1330,1404,Cosmos ELECTRIC FAN WIF-1803 PSR,5,packaging rapi & aman,7 bulan lalu,1,packaging rapi aman
1331,1405,Cosmos 12-DWF - Kipas Angin / Wall Fan 12 inch,5,mantap,7 bulan lalu,1,mantap
1332,1406,Cosmos 16-WFG - Wall Fan - 16 Inch,5,kipas berfungsi dengan baik. ,7 bulan lalu,1,kipas berfungsi dengan baik
1333,1407,Cosmos 16-WFG - Wall Fan - 16 Inch,3,"pesan pake instan, dikirimnya besok,  dan lama pula, percuma pake instan kalo gini",7 bulan lalu,1,pesan pake instan dikirimnya besok dan lama pula percuma pake instan kalo gini
1334,1408,Cosmos 16 WFO - Kipas Angin Dinding 16 inch,5,mantabs. . .  anginnya kencang 👍,7 bulan lalu,1,mantabs anginnya kencang
1335,1409,Cosmos CRJ-3255 free gimmick,5,nasi matang merata 👍,7 bulan lalu,1,nasi matang merata
1336,1410,Cosmos Rice Cooker Non Stick CRJ-8228 W - 2.0L,5,"bagus,  desain bagus,  memasak dengan sempurna",7 bulan lalu,1,bagus desain bagus memasak dengan sempurna
1337,1411,Cosmos Setrika Non Stick Soleplate CI-3130 N,3,proses lama,7 bulan lalu,1,proses lama
1338,1412,Cosmos CGS-123 P BROWN - Kompor Portable 1.45 Kg 1 Tungku NEW Looks,5,mantep,7 bulan lalu,1,mantep
1339,1413,Cosmos 12-DAR N ONY - Kipas Angin Meja 12 inch,5,"proses cepet barang nggak ada kendala, terima kasih",7 bulan lalu,1,proses cepet barang nggak ada kendala terima kasih
1340,1414,Cosmos 16-WFG - Wall Fan - 16 Inch,5,mantab,7 bulan lalu,1,mantab
1341,1415,Cosmos CRJ-3307 - Rice Cooker 1.8 L Fabelia series Kucing(Cat),5,"alhamdulillah barang sampai tepat waktu,  packing aman lapis bubble wrap. . 
terima kasih",7 bulan lalu,1,alhamdulillah barang sampai tepat waktu packing aman lapis bubble wrap terima kasih
1342,1416,Cosmos CFP 20 R - Frying Pan 20 cm - Non Stick Royale,5,barang sudah di terima dg baik. . ,7 bulan lalu,1,barang sudah di terima dg baik
1343,1417,Cosmos Harmond CRJ-6601 - Rice Cooker 0.8 L (Black/White),5,barang ori. . . blm di coba seh krn msh pake yg lama semoga awet,7 bulan lalu,1,barang ori blm di coba seh krn msh pake yg lama semoga awet
1344,1418,Hand Mixer COSMIC CM-1259 (Cosmos Mixer with Container),4,barangnya original 👍,7 bulan lalu,1,barangnya original
1345,1419,Cosmos Ketel Listrik CTL-618N -1.2L,5,produk sesuai pesanan dan berfungsi dg baik tp sayang tutupnya agak longgar. ,7 bulan lalu,1,produk sesuai pesanan dan berfungsi dg baik tp sayang tutupnya agak longgar
1346,1420,Cosmos CM-1679 - Hand Mixer,5,mantap barang sampai dengan aman,7 bulan lalu,1,mantap barang sampai dengan aman
1347,1421,Cosmos Rice Cooker Stainless steel CRJ 9368  2l,5,bagus banget,7 bulan lalu,1,bagus banget
1348,1422,Cosmos 12-BFE ONY - Box Fan 12 inch with Mosquito Repellent,3,belum ada sebulan udah mati aja,8 bulan lalu,1,belum ada sebulan udah mati aja
1349,1423,Cosmos CB-171 P - Blender 1 L,5,asli bagus banget. . .  murah dan packing nya aman sekali next order lagi. .  makasih seller,8 bulan lalu,1,asli bagus banget murah dan packing nya aman sekali next order lagi makasih seller
1350,1424,Cosmos 16 SBI - Kipas Angin 2in1 16 inch (Stand & Desk),5,belum coba.  semoga ok,8 bulan lalu,1,belum coba semoga ok
1351,1425,Cosmos 16-WFG - Wall Fan - 16 Inch,5,semoga awet dan baik terus,8 bulan lalu,1,semoga awet dan baik terus
1352,1426,Cosmos CB-281 P - Blender 2 L,5,"pengiriman ok dan murah,  makasi ya sorry foto beda tpi ok kok",8 bulan lalu,1,pengiriman ok dan murah makasi ya sorry foto beda tpi ok kok
1353,1427,Cosmos CB-171 P - Blender 1 L,5,blender nya baguss.  beefungsi dengan baik.  udah lama sih belinya  tapi baru buat review an nya,8 bulan lalu,1,blender nya baguss beefungsi dengan baik udah lama sih belinya tapi baru buat review an nya
1354,1428,Cosmos 16-XDC - Ilmukelapa,5,"admin responsif dan,  barang datang lengkap,  kondisi jg ok",8 bulan lalu,1,admin responsif dan barang datang lengkap kondisi jg ok
1355,1429,Cosmos CB-281 P - Blender 2 L,5,"sesuai deskripsi,  dan mudah dioperasikan.  tanks",8 bulan lalu,1,sesuai deskripsi dan mudah dioperasikan tanks
1356,1430,Cosmos CTL-210 - Ketel Elektrik 1.2 L BLACK,5,"alhamdulillah. 
mantabs. . . 
terima kasih juragan 🙏",8 bulan lalu,1,alhamdulillah mantabs terima kasih juragan
1357,1431,Cosmos CRJ-3307 - Rice Cooker 1.8 L Fabelia series Kucing(Cat),5,sesuai & semoga awet 👍👍,8 bulan lalu,1,sesuai semoga awet
1358,1432,Cosmos CRJ-101 N - Rice Cooker 0.6 L,5,packagingnya rapih dan brgnya smpai dgn aman walau ada sedikit penyok (ga trlalu keliatan).  sdh lgsg dicoba dan sejauh ini rice cooker berfungsi dgn baik 👍👍,8 bulan lalu,1,packagingnya rapih dan brgnya smpai dgn aman walau ada sedikit penyok ga trlalu keliatan sdh lgsg dicoba dan sejauh ini rice cooker berfungsi dgn baik
1359,1433,Cosmos CTL-211 - Ketel Elektrik 0.8 L,5,mantapppp,8 bulan lalu,1,mantapppp
1360,1434,Cosmos CB-171 P - Blender 1 L,5,"terima kasih sebelumnya,  barang telah tiba dengan baik dan kurir semoga di karuniai sehat dan rezeki yang banyak. . . amin",8 bulan lalu,1,terima kasih sebelumnya barang telah tiba dengan baik dan kurir semoga di karuniai sehat dan rezeki yang banyak amin
1361,1435,"Cosmos 16-S088 - Kipas Angin / Fan 3in1 16 inch (Wall, Desk, Stand)",1,"pelayanan tidak sesuai tulisan di gambar (tentang manfaat belanja di official store). 
pakai jasa instan,  belanja 06. 44 jam 17. 00 kurang dikit barang baru nyampe (instan r. . .  ",8 bulan lalu,1,pelayanan tidak sesuai tulisan di gambar tentang manfaat belanja di official store pakai jasa instan belanja jam kurang dikit barang baru nyampe instan
1362,1436,"Cosmos WADESTA 16-S033 ONY - Kipas Angin 3in1-16 inch Wall,Desk,Stand",5,barang original semua berfungsi dengan baik mudah mudahan awet ya,8 bulan lalu,1,barang original semua berfungsi dengan baik mudah mudahan awet ya
1363,1437,Cosmos Harmond CRJ-6023 N - Rice Cooker 2 L,5,"barang original,  kualitas mantap,  respon seller oke,  barang mendarat dengan aman",8 bulan lalu,1,barang original kualitas mantap respon seller oke barang mendarat dengan aman
1364,1438,Cosmos Rice Cooker Harmond CRJ-6028 V - 1.2L,5,nasinya tahan lama 🍚 nasi matang merata 👍,8 bulan lalu,1,nasinya tahan lama nasi matang merata
1365,1439,"Cosmos 16-S088 - Kipas Angin / Fan 3in1 16 inch (Wall, Desk, Stand)",5,"sampai tujuan dengan selamat 👍
pasang nya juga mudah 👍
the best 👍",8 bulan lalu,1,sampai tujuan dengan selamat pasang nya juga mudah the best
1366,1440,Cosmos CB-281 G - Blender 2 L,5,barang ok sesuai deskripsi dan kokoh,8 bulan lalu,1,barang ok sesuai deskripsi dan kokoh
1367,1441,Cosmos 16-XDC - Kipas Angin / Stand Fan 16 inch,5,"bagus banget. . .  pengiriman cepat.  br pesan semalem,  skrng udh smpe. ",8 bulan lalu,1,bagus banget pengiriman cepat br pesan semalem skrng udh smpe
1368,1442,Cosmos FP-300 - Food Processor 300 ml,5,barangnya bagus. . ,8 bulan lalu,1,barangnya bagus
1369,1443,Cosmos CRJ-3307 - Rice Cooker 1.8 L Fabelia series Kucing(Cat),4,belum d coba jangka lama. ,8 bulan lalu,1,belum coba jangka lama
1370,1444,Kipas Angin 12-PDB Electric Fan Twino (Meja dan Dinding),5,gampang dirakit desain elegan udara jadi sejuk proses pesanan cepat packaging aman 🙏 dan semoga awet,8 bulan lalu,1,gampang dirakit desain elegan udara jadi sejuk proses pesanan cepat packaging aman dan semoga awet
1371,1445,Cosmos 16-SN - Kipas Angin / Fan 2in1 16 inch (Stand & Desk),5,"barangnya original,  pemasangannya mudah,  kokoh pastinya gak gampang jatoh atau goyang,  tidak terlalu bising. . . ",8 bulan lalu,1,barangnya original pemasangannya mudah kokoh pastinya gak gampang jatoh atau goyang tidak terlalu bising
1372,1446,Cosmos CGC-123 P RED - Kompor Portable 1.45 Kg 1 Tungku NEW Looks,1,boxnya pecah dan konpor penyok.  pengiriman sangat lama,8 bulan lalu,1,boxnya pecah dan konpor penyok pengiriman sangat lama
1373,1447,Cosmos NEW AIR FRYER CAF-6603,5,"mendarat dengan selamat,  ga dibuka dr box krn untuk kado. . . thanks much cosmos 🙏🏻🙏🏻🙏🏻🙏🏻",8 bulan lalu,1,mendarat dengan selamat ga dibuka dr box krn untuk kado thanks much cosmos
1374,1448,WADESTA BESI SIF-1804 S,5,"barang bagus, original, berfungsi semua",8 bulan lalu,1,barang bagus original berfungsi semua
1375,1449,Cosmos 16 WFO - Kipas Angin Dinding 16 inch,5,"kipas angin cosmos kupasang pada dinding mushola rumahku,  ruangan jadi lebih segar,  tks. ",8 bulan lalu,1,kipas angin cosmos kupasang pada dinding mushola rumahku ruangan jadi lebih segar tks
1376,1450,Cosmos 12 DAR N - Kipas Angin Meja 12 inch,5,"barang bagus berfungsi dengan baik,  pengiriman cepat.  recommended. ",8 bulan lalu,1,barang bagus berfungsi dengan baik pengiriman cepat recommended
1377,1451,Cosmos 16-XDC - Kipas Angin / Stand Fan 16 inch,4,bagian kakinya ada patah sayangnya,8 bulan lalu,1,bagian kakinya ada patah sayangnya
1378,1452,Cosmos Blenz CB-802 - Blender 1.2 L,5,👍👍👍👍👍,8 bulan lalu,1,
1379,1453,Cosmos CB-281 P - Blender 2 L,1,"pembelian jumat jam 11 siang,  barang baru di kirim senin sore. .  chat oenjual respon lamaaaaaaa…. 

barangnyan buat giling bawang aja ga bisa halus…

sangat kecewa. ",8 bulan lalu,1,pembelian jumat jam siang barang baru di kirim senin sore chat oenjual respon lamaaaaaaa barangnyan buat giling bawang aja ga bisa halus sangat kecewa
1380,1454,Cosmos CB-282 P - Blender 2 L,5,"barang sampai dengan kondisi aman,  akan tetapi pengiriman sangat lama. 

semoga bisa lebih baik lagi untuk proses pengirimannya. ",8 bulan lalu,1,barang sampai dengan kondisi aman akan tetapi pengiriman sangat lama semoga bisa lebih baik lagi untuk proses pengirimannya
1381,1725,Maspion Rice Com MRJ-0622 RDJM,3,sayang bagian bawahnya copot,1 hari lalu,1,sayang bagian bawahnya copot
1382,1726,Maspion Stand Fan 16 Inch F - 412 S,5,pengiriman cepat. .  barang sesuai pesanan,2 hari lalu,1,pengiriman cepat barang sesuai pesanan
